nama,provinsi,kabupaten/kota,alamat,titik_koordinat,kategori,latitude,longitude
Taman Makam Pahlawan Pati,Jawa Tengah,Kecamatan Pati,Jalan Kolonel Sunandar,"-6.7456403,111.023765",Taman,-6.7456403,111.023765
Taman Makam Pahlawan Pusara Bhakti,Kepulauan Riau,Tanjungpinang,Taman Makam Pahlawan Pusara Bhakti Tanjungpinang,"0.917765,104.4679476",Taman,0.917765,104.4679476
TAMAN MAMA,Sulawesi Selatan,Sulawesi,PERUM TO PALIPUI RESIDENCE,"-3.1987823,120.2758675",Taman,-3.1987823,120.2758675
Taman Mandar Utama,Banten,Tangerang Selatan,Bintaro Utama A,"-6.270112,106.7390646",Taman,-6.270112,106.7390646
Taman Mangga,Jawa Tengah,Kota Semarang,Jalan Taman Mangga,"-7.0065967,110.4355418",Taman,-7.0065967,110.4355418
Taman Mangrove Berbas Pantai,Kalimantan Timur,Bontang,Taman Mangrove Berbas Pantai Bontang,"0.1074234,117.4869435",Pantai,0.1074234,117.4869435
Taman Marbella,Kepulauan Riau,Batam,perumahan marbella residence,"1.1247456,104.0969055",Taman,1.1247456,104.0969055
Taman Marga Satwa Kasang Kulim,Riau,Kampar,Jalan Haji Usman,"0.4189627,101.4062602",Taman,0.4189627,101.4062602
Taman Marisi Gunung Dempo,Sumatera Selatan,Pagar Alam,Taman Marisi Gunung Dempo Pagar Alam,"-4.0267358,103.1893498",Gunung,-4.0267358,103.1893498
Taman Martha Tiahahu,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Martha Tiahahu Daerah Khusus ibukota Jakarta,"-6.2431651,106.7986978",Taman,-6.2431651,106.7986978
Taman Masjid Raya Sumatera Barat,Sumatera Barat,Padang,Taman Masjid Raya Sumatera Barat Padang,"-0.9250666,100.3620445",Taman,-0.9250666,100.3620445
Taman Mastrip,Jawa Timur,Jember,Taman Mastrip Jember,"-8.1581924,113.7140605",Taman,-8.1581924,113.7140605
Taman Mataram,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Mataram Daerah Khusus ibukota Jakarta,"-6.2328127,106.8016413",Taman,-6.2328127,106.8016413
Taman Mayangkara,Jawa Timur,Surabaya,Taman Mayangkara Surabaya,"-7.3067842,112.7354725",Taman,-7.3067842,112.7354725
Taman Meditrania,Kepulauan Riau,Batam,Taman Meditrania Batam,"1.1022642,104.0704745",Taman,1.1022642,104.0704745
taman mekar sari,Riau,Pekanbaru,taman mekar sari Pekanbaru,"0.4953086,101.4115827",Taman,0.4953086,101.4115827
Taman Melati,DKI Jakarta,Jakarta Timur,Taman Melati Jakarta Timur,"-6.2993836,106.8991039",Taman,-6.2993836,106.8991039
Taman Melati Padang,Sumatera Barat,Padang,Jl Diponegoro,"-0.9559075,100.3559512",Taman,-0.9559075,100.3559512
Taman Menjangan Demak,Jawa Tengah,Demak,Taman Menjangan Demak Demak,"-6.8983175,110.635742",Taman,-6.8983175,110.635742
Taman Menteng,DKI Jakarta,Daerah Khusus ibukota Jakarta,Jalan HOS Cokroaminoto,"-6.1963046,106.829574",Taman,-6.1963046,106.829574
Taman Merak Ati,Jawa Tengah,Boyolali,Taman Merak Ati Boyolali,"-7.3682635,110.7495834",Taman,-7.3682635,110.7495834
Taman Merdeka Pangkalpinang,Kepulauan Bangka Belitung,Pangkalpinang,Taman Merdeka Pangkalpinang Pangkalpinang,"-2.1210194,106.1131011",Taman,-2.1210194,106.1131011
Taman Metrologi,Jawa Barat,Kota Bandung,Taman Metrologi Kota Bandung,"-6.8857564,107.5966206",Taman,-6.8857564,107.5966206
Taman Mini Indonesia Indah,DKI Jakarta,Jakarta Timur,Taman Mini Indonesia Indah Jakarta Timur,"-6.3026299,106.8946496",Taman,-6.3026299,106.8946496
Taman Mini Kereta Api,Jawa Barat,Bandung Barat,Jalan Grand Hotel,"-6.8177593,107.6176364",Taman,-6.8177593,107.6176364
taman MTQ,Riau,Pekanbaru,taman MTQ Pekanbaru,"0.4787061,101.4554268",Taman,0.4787061,101.4554268
Taman Mundu,Jawa Timur,Surabaya,Jl Juwet Tambaksari Kota SBY Jawa Timur,"-7.251431,112.7549037",Taman,-7.251431,112.7549037
Taman Museum Dalam Keraton,Jawa Barat,Kota Cirebon,Taman Museum Dalam Keraton Kota Cirebon,"-6.7272559,108.5709006",Museum,-6.7272559,108.5709006
Taman Mutiara Duta,Kepulauan Riau,Batam,Taman Mutiara Duta Batam,"1.1189324,103.9814692",Taman,1.1189324,103.9814692
taman nasional,Jawa Tengah,Pekalongan,jalan raya wangandowo bojong,"-6.9901455,109.59857",Taman,-6.9901455,109.59857
Taman Nasional Alas Purwo,Jawa Timur,DESA KALIPAIT,Taman Nasional Alas Purwo DESA KALIPAIT,"-8.6865307,114.4849253",Taman,-8.6865307,114.4849253
Taman Nasional Gunung Ciremai,Jawa Barat,Kuningan,Taman Nasional Gunung Ciremai Kuningan,"-6.891885,108.4113234",Gunung,-6.891885,108.4113234
TAMAN NASIONAL KUTAI,Kalimantan Timur,Kutai Timur,TAMAN NASIONAL KUTAI Kutai Timur,"0.3720547,117.4774248",Taman,0.3720547,117.4774248
Taman Nasional Ujung Kulon,Banten,Pandeglang,Jl Perintis Kemerdekaan No  Labuan Pandeglang,"-6.7616621,105.33309",Taman,-6.7616621,105.33309
Taman Nasonal Komodo,Nusa Tenggara Timur,Manggarai Barat,Taman Nasonal Komodo Manggarai Barat,"-8.5892324,119.4363446",Taman,-8.5892324,119.4363446
Taman National Gunung Rinjani,Nusa Tenggara Barat,Lombok Utara,Taman National Gunung Rinjani Lombok Utara,"-8.3196323,116.4023343",Gunung,-8.3196323,116.4023343
Taman Nginden Intan,Jawa Timur,Surabaya,Taman Nginden Intan Surabaya,"-7.3069794,112.7685493",Taman,-7.3069794,112.7685493
Taman Niaga,Kepulauan Riau,Batam,Taman Niaga Batam,"1.09222,104.03446",Taman,1.09222,104.03446
Taman Nongsa Indah Village,Kepulauan Riau,Batam,Taman Nongsa Indah Village Batam,"1.1915,104.10434",Taman,1.1915,104.10434
Taman Nurul Yaqin,Nusa Tenggara Barat,Mataram,Jl TGH Hanan,"-8.5764176,116.094273",Taman,-8.5764176,116.094273
Taman Nusa Bali,Bali,Gianyar,Jl Taman Bali Banjar Blahpane Kelod Gianyar  Bali,"-8.5288026,115.3563257",Taman,-8.5288026,115.3563257
taman padi bang rey,Sumatera Barat,Agam,taman padi bang rey Agam,"-0.3264188,100.3881288",Taman,-0.3264188,100.3881288
Taman Pakal,Jawa Timur,Surabaya,Jl Raya Babat Jerawat NoA Babat Jerawat Pakal Kota SBY Jawa Timur,"-7.2420254,112.6299767",Taman,-7.2420254,112.6299767
Taman Pakuwon,DKI Jakarta,Daerah Khusus ibukota Jakarta,Jalan Jelambar Selatan XVII E,"-6.1497534,106.7899922",Taman,-6.1497534,106.7899922
Taman Paliatif,Jawa Timur,Surabaya,Jl Kesumba Tambaksari Kota SBY Jawa Timur,"-7.2555525,112.7534035",Taman,-7.2555525,112.7534035
Taman Panarukan,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Panarukan Daerah Khusus ibukota Jakarta,"-6.1968412,106.8262618",Taman,-6.1968412,106.8262618
Taman Pandugo,Jawa Timur,Surabaya,Taman Pandugo Surabaya,"-7.3195517,112.7949467",Taman,-7.3195517,112.7949467
Taman Panglima Polim,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Panglima Polim  Daerah Khusus ibukota Jakarta,"-6.2514126,106.7990267",Taman,-6.2514126,106.7990267
Taman Panglima Polim,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Panglima Polim  Daerah Khusus ibukota Jakarta,"-6.2521621,106.7987695",Taman,-6.2521621,106.7987695
Taman Pantai Ampenan,Nusa Tenggara Barat,Mataram,Taman Pantai Ampenan Mataram,"-8.5703217,116.0722742",Pantai,-8.5703217,116.0722742
Taman Paris Blok B Puri Surya Jaya,Jawa Timur,Sidoarjo,Jalan Taman Paris,"-7.3903152,112.7318937",Taman,-7.3903152,112.7318937
Taman Pasar Genjing Pramuka,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Pasar Genjing Pramuka Daerah Khusus ibukota Jakarta,"-6.1942364,106.8606426",Taman,-6.1942364,106.8606426
Taman Patra Kuningan,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Patra Kuningan Daerah Khusus ibukota Jakarta,"-6.233142,106.8344172",Taman,-6.233142,106.8344172
Taman Patung Berprestasi,Jawa Barat,Kabupaten Cirebon,Taman Patung Berprestasi Kabupaten Cirebon,"-6.7643252,108.47934",Monumen,-6.7643252,108.47934
Taman Patung Macan,Jawa Barat,Kabupaten Cirebon,Taman Patung Macan Kabupaten Cirebon,"-6.7584239,108.474712",Monumen,-6.7584239,108.474712
Taman Patung Penari Topeng,Jawa Barat,Kota Cirebon,Jalan Merdeka,"-6.720594,108.5701622",Monumen,-6.720594,108.5701622
Taman Payung,Jawa Tengah,Purworejo,Taman Payung Purworejo,"-7.8487433,109.895539",Taman,-7.8487433,109.895539
Taman Pelangi,Jawa Timur,Surabaya,Jl Ahmad Yani No Gayungan Kota SBY Jawa Timur,"-7.3277722,112.7311756",Taman,-7.3277722,112.7311756
Taman Pemakaman,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Pemakaman Daerah Khusus ibukota Jakarta,"-6.1601324,106.7523757",Taman,-6.1601324,106.7523757
Taman Pendidikan Bunda Floria,Jawa Barat,Bandung Barat,Taman Pendidikan Bunda Floria Bandung Barat,"-6.8625479,107.5725486",Taman,-6.8625479,107.5725486
Taman Pendopo Joyo Kusumo,Jawa Tengah,Kecamatan Pati,Taman Pendopo Joyo Kusumo Kecamatan Pati,"-6.737945,111.0257107",Taman,-6.737945,111.0257107
Taman Pendopo Kadipaten Pati,Jawa Tengah,Kecamatan Pati,Sarirejo,"-6.7479155,111.0506202",Taman,-6.7479155,111.0506202
Taman Pengayoman,DKI Jakarta,Jakarta Timur,Taman Pengayoman Jakarta Timur,"-6.1932788,106.8695136",Taman,-6.1932788,106.8695136
Taman Peranginan,Jawa Barat,Bogor,Taman Peranginan Bogor,"-6.5871757,106.7971449",Taman,-6.5871757,106.7971449
Taman Perdamaian,Daerah Istimewa Yogyakarta,Sleman,Taman Perdamaian Sleman,"-7.755516,110.4901988",Taman,-7.755516,110.4901988
Taman Permata Permai,Jawa Barat,Kota Bandung,Taman Permata Permai Kota Bandung,"-6.9220421,107.6780591",Taman,-6.9220421,107.6780591
Taman Perumnas Sari Ipuh Permai,Sumatera Barat,Sijunjung,Taman Perumnas Sari Ipuh Permai Sijunjung,"-0.6697839,100.927719",Taman,-0.6697839,100.927719
taman pesona,Kepulauan Riau,Batam,taman pesona Batam,"1.1212087,104.0973946",Taman,1.1212087,104.0973946
Taman Pesona Indah,Kepulauan Riau,Batam,Taman Pesona Indah Batam,"1.0501495,103.9377839",Taman,1.0501495,103.9377839
Taman Petruk,Jawa Tengah,Boyolali,Taman Petruk Boyolali,"-7.507305,110.5020765",Taman,-7.507305,110.5020765
Taman Pinang Indah,Jawa Timur,Sidoarjo,Jalan Raya Taman Pinang Indah,"-7.4550512,112.706425",Taman,-7.4550512,112.706425
Taman Pirus,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Pirus Daerah Khusus ibukota Jakarta,"-6.1642602,106.8675521",Taman,-6.1642602,106.8675521
Taman PKK RW,DKI Jakarta,Jakarta Timur,Taman PKK RW Jakarta Timur,"-6.2260091,106.9322476",Taman,-6.2260091,106.9322476
Taman PKK Takalar,Sulawesi Selatan,Sulawesi,Taman PKK Takalar Sulawesi,"-5.4329525,119.4376963",Taman,-5.4329525,119.4376963
Taman Pkk Thehok The Hok,Jambi,Jambi,Taman Pkk Thehok The Hok Jambi,"-1.6167963,103.6283126",Taman,-1.6167963,103.6283126
Taman Pondok Pesantren Madinah,Sulawesi Selatan,Makassar,Taman Pondok Pesantren Madinah Makassar,"-5.1412307,119.4820934",Taman,-5.1412307,119.4820934
Taman Prabuwangi,Jawa Barat,Kota Bandung,Taman Prabuwangi Kota Bandung,"-6.9129723,107.6722955",Taman,-6.9129723,107.6722955
Taman pramuka,Banten,Tangerang,Taman pramuka Tangerang,"-6.1678067,106.6364654",Taman,-6.1678067,106.6364654
Taman Prapanca,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Prapanca  Daerah Khusus ibukota Jakarta,"-6.2543106,106.8072249",Taman,-6.2543106,106.8072249
Taman Prestasi,Banten,Tangerang,Taman Prestasi Tangerang,"-6.171364,106.6348346",Taman,-6.171364,106.6348346
Taman Proklamasi,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Proklamasi Daerah Khusus ibukota Jakarta,"-6.2034746,106.8465895",Taman,-6.2034746,106.8465895
Taman Pulau Putri Boonpring,Jawa Timur,Kabupaten Malang,Taman Pulau Putri Boonpring Kabupaten Malang,"-8.1555376,112.762825",Taman,-8.1555376,112.762825
Taman Purbakala Airmadidi Bawah,Sulawesi Utara,Minahasa Utara,Taman Purbakala Airmadidi Bawah Minahasa Utara,"1.4196609,124.9758206",Taman,1.4196609,124.9758206
Taman Purbakala Karang Anyar,Sumatera Selatan,Palembang,Taman Purbakala Karang Anyar Palembang,"-3.0175209,104.7350641",Taman,-3.0175209,104.7350641
Taman Puri Selatan,Jawa Tengah,Pekalongan,Taman Puri Selatan Pekalongan,"-6.9659433,109.658895",Taman,-6.9659433,109.658895
Taman Puring,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Puring Daerah Khusus ibukota Jakarta,"-6.241375,106.7882783",Taman,-6.241375,106.7882783
Taman Puspa Kepanjen,Jawa Timur,Kabupaten Malang,Taman Puspa Kepanjen Kabupaten Malang,"-8.1054114,112.5655934",Taman,-8.1054114,112.5655934
Taman Pustaka Bunga Kandaga Puspa,Jawa Barat,Kota Bandung,Jalan Cisangkuy,"-6.9032474,107.6224659",Taman,-6.9032474,107.6224659
Taman Putri Kaca Mayang,Riau,Pekanbaru,Taman Putri Kaca Mayang Pekanbaru,"0.5135692,101.4482101",Taman,0.5135692,101.4482101
Taman Putri Mandalika,Nusa Tenggara Barat,Mataram,Taman Putri Mandalika Mataram,"-8.576763,116.0794747",Taman,-8.576763,116.0794747
Taman Radio,Jawa Barat,Kota Bandung,Jl Ir H Djuanda,"-6.9025114,107.6112733",Taman,-6.9025114,107.6112733
Taman Ragatnata,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Ragatnata Daerah Khusus ibukota Jakarta,"-6.2349417,106.8097573",Taman,-6.2349417,106.8097573
TAMAN RAGUNAN,Riau,Pekanbaru,TAMAN RAGUNAN Pekanbaru,"0.4765344,101.3665275",Taman,0.4765344,101.3665275
Taman Rajasa,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Rajasa Daerah Khusus ibukota Jakarta,"-6.2338486,106.8101205",Taman,-6.2338486,106.8101205
Taman Rajekwesi,Jawa Timur,Bojonegoro,Taman Rajekwesi Bojonegoro,"-7.1575443,111.8716994",Taman,-7.1575443,111.8716994
Taman Rawajati,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Rawajati Daerah Khusus ibukota Jakarta,"-6.2642368,106.8514638",Taman,-6.2642368,106.8514638
Taman Raya,Kepulauan Riau,Batam,Taman Raya Batam,"1.12024,104.09409",Taman,1.12024,104.09409
Taman Raya Sintang,Kalimantan Barat,Sintang,Taman Raya Sintang Sintang,"0.0641155,111.4789796",Taman,0.0641155,111.4789796
Taman Raya Tahap,Kepulauan Riau,Batam,Taman Raya Tahap  Batam,"1.1183592,104.0941356",Taman,1.1183592,104.0941356
Taman Rejowinangun Trenggalek,Jawa Timur,Trenggalek,Jalan Kanjeng Jimat,"-8.0467656,111.7241854",Taman,-8.0467656,111.7241854
Taman Rekreasi Bethesda,Bali,Badung,Taman Rekreasi Bethesda Badung,"-8.6543156,115.1482032",Taman,-8.6543156,115.1482032
Taman Rekreasi Kyai Langgeng Kab Magelang,Jawa Tengah,Kota Magelang,Taman Rekreasi Kyai Langgeng Kab Magelang Kota Magelang,"-7.4834175,110.2088889",Taman,-7.4834175,110.2088889
Taman Rekreasi Selecta,Jawa Timur,Kota Batu,Taman Rekreasi Selecta Kota Batu,"-7.8185801,112.5258882",Taman,-7.8185801,112.5258882
Taman Rekreasi Tawun,Jawa Timur,Ngawi,Taman Rekreasi Tawun Ngawi,"-7.3971382,111.4909627",Taman,-7.3971382,111.4909627
Taman Rekreasi Wiladatika,Jawa Barat,Depok,Taman Rekreasi Wiladatika Depok,"-6.3716381,106.8931341",Taman,-6.3716381,106.8931341
Taman Rektorat Unsoed,Jawa Tengah,Purwokerto,Taman Rektorat Unsoed Purwokerto,"-7.4048526,109.2463022",Taman,-7.4048526,109.2463022
Taman RMBC,Riau,Pekanbaru,Taman RMBC Pekanbaru,"0.4914936,101.402981",Taman,0.4914936,101.402981
Taman Rogowangsan,Jawa Tengah,Kecamatan Pati,Jalan Rogowongso,"-6.7558755,111.0397898",Taman,-6.7558755,111.0397898
Taman Ronggolawe,Jawa Timur,Surabaya,Jl Joyoboyo Sawunggaling Wonokromo Kota SBY Jawa Timur,"-7.2998314,112.7310396",Taman,-7.2998314,112.7310396
Taman RW,DKI Jakarta,Jakarta Timur,Taman RW  Jakarta Timur,"-6.2372638,106.9061245",Taman,-6.2372638,106.9061245
Taman RW,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman RW  Daerah Khusus ibukota Jakarta,"-6.1263956,106.8833951",Taman,-6.1263956,106.8833951
Taman RW,DKI Jakarta,Jakarta Timur,Taman RW  Jakarta Timur,"-6.2326958,106.9015423",Taman,-6.2326958,106.9015423
Taman Safari Indonesia,Jawa Barat,Kab Bogor,Taman Safari Indonesia Kab Bogor,"-6.7197124,106.951561",Taman,-6.7197124,106.951561
Taman Safari Indonesia Prigen,Jawa Timur,Pasuruan,Taman Safari Indonesia Prigen Pasuruan,"-7.752837,112.667453",Taman,-7.752837,112.667453
Taman Sampoerna Strategic Square,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Sampoerna Strategic Square Daerah Khusus ibukota Jakarta,"-6.2159512,106.8179982",Taman,-6.2159512,106.8179982
Taman Sanjaya,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Sanjaya Daerah Khusus ibukota Jakarta,"-6.2371823,106.8065378",Taman,-6.2371823,106.8065378
Taman Sari Mas Asri,Kepulauan Riau,Batam,Taman Sari Mas Asri Batam,"1.110156,103.971069",Taman,1.110156,103.971069
Taman Satwa Banjarmasin Bungas,Kalimantan Selatan,Banjarmasin,Taman Satwa Banjarmasin Bungas Banjarmasin,"-3.3080067,114.6033845",Taman,-3.3080067,114.6033845
"Taman Satwa Cikembulan

Kebun Binatang Cikembulan",Jawa Barat,Cikembulan,"Taman Satwa Cikembulan

Kebun Binatang Cikembulan Cikembulan","-7.0841178,107.9155195",Taman,-7.0841178,107.9155195
Taman SawahanTarandam,Sumatera Barat,Padang,Taman SawahanTarandam Padang,"-0.947119,100.366422",Taman,-0.947119,100.366422
Taman SD dan SMA,Jawa Barat,Kota Bandung,Jalan Pramukha XIII,"-6.9038284,107.6359433",Taman,-6.9038284,107.6359433
Taman Sedayu Blok M,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Sedayu Blok M Daerah Khusus ibukota Jakarta,"-6.2425628,106.7988317",Taman,-6.2425628,106.7988317
Taman Sega,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Sega Daerah Khusus ibukota Jakarta,"-6.2506462,106.8018043",Taman,-6.2506462,106.8018043
Taman Segi Tiga,Kalimantan Barat,Sekadau,Taman Segi Tiga Sekadau,"0.0206248,110.8876676",Taman,0.0206248,110.8876676
Taman Segitiga Gorontalo,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Segitiga Gorontalo Daerah Khusus ibukota Jakarta,"-6.1133504,106.8831519",Taman,-6.1133504,106.8831519
Taman segitiga Polinela,Lampung,Lampung Selatan,Hajimena,"-5.3566041,105.2323878",Taman,-5.3566041,105.2323878
Taman Selfie,Jawa Timur,Surabaya,Taman Selfie Surabaya,"-7.2965915,112.738127",Taman,-7.2965915,112.738127
Taman Semarang,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Semarang Daerah Khusus ibukota Jakarta,"-6.1998272,106.8391244",Taman,-6.1998272,106.8391244
Taman Sentul,Jawa Timur,Blitar,Taman Sentul Blitar,"-8.0840545,112.1726744",Taman,-8.0840545,112.1726744
Taman Sepeda,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Sepeda Daerah Khusus ibukota Jakarta,"-6.2460375,106.8007643",Taman,-6.2460375,106.8007643
Taman Seruni Indah,Kepulauan Riau,Batam,Taman Seruni Indah Batam,"1.129916,104.0397821",Taman,1.129916,104.0397821
Taman Setu Sedong,Jawa Barat,Kabupaten Cirebon,Taman Setu Sedong Kabupaten Cirebon,"-6.8761688,108.5770433",Taman,-6.8761688,108.5770433
Taman Sidney,Jawa Timur,Sidoarjo,Taman Sidney Sidoarjo,"-7.3973215,112.7331964",Taman,-7.3973215,112.7331964
Taman Simpang Imam Munandar  Jendral Sudirman,Riau,Pekanbaru,Taman Simpang Imam Munandar  Jendral Sudirman Pekanbaru,"0.4994165,101.4547565",Taman,0.4994165,101.4547565
Taman Simpang Jam,Bengkulu,Bengkulu,Taman Simpang Jam Bengkulu,"-3.7933651,102.2699124",Taman,-3.7933651,102.2699124
Taman Singosari,Jawa Tengah,Kota Semarang,Jalan Sriwijaya,"-7.0011028,110.4241777",Taman,-7.0011028,110.4241777
taman sipil,Jawa Timur,Surabaya,taman sipil Surabaya,"-7.2802534,112.7934086",Taman,-7.2802534,112.7934086
Taman Sitinggil,Jawa Tengah,Boyolali,Taman Sitinggil Boyolali,"-7.4901884,110.5216045",Taman,-7.4901884,110.5216045
taman smkf,Riau,Pekanbaru,taman smkf Pekanbaru,"0.478602,101.3718092",Taman,0.478602,101.3718092
Taman Sri Bijuangsa,Riau,Siak,Taman Sri Bijuangsa Siak,"0.7914073,102.0515717",Taman,0.7914073,102.0515717
Taman Sri deli,Sumatera Utara,Kota Medan,jalan mesjid raya,"3.5762146,98.6865565",Taman,3.5762146,98.6865565
Taman Sriwijaya,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Sriwijaya Daerah Khusus ibukota Jakarta,"-6.2337434,106.8020399",Taman,-6.2337434,106.8020399
Taman Stadion Bima,Jawa Barat,Kota Cirebon,Taman Stadion Bima Kota Cirebon,"-6.7297229,108.5357998",Taman,-6.7297229,108.5357998
Taman Sukabumi,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Sukabumi Daerah Khusus ibukota Jakarta,"-6.2037658,106.8411248",Taman,-6.2037658,106.8411248
Taman Sulfat,Jawa Timur,Kota Malang,Taman Sulfat Kota Malang,"-7.9604015,112.6500757",Taman,-7.9604015,112.6500757
Taman Sultan Hasanuddin,Sulawesi Selatan,Sulawesi,Taman Sultan Hasanuddin Sulawesi,"-5.1992861,119.4488823",Taman,-5.1992861,119.4488823
Taman Sumbersari,Jawa Timur,Jember,Taman Sumbersari Jember,"-8.1855943,113.7244086",Taman,-8.1855943,113.7244086
Taman Sumenep,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Sumenep Daerah Khusus ibukota Jakarta,"-6.2012742,106.8265485",Taman,-6.2012742,106.8265485
Taman Sungai Mudal,Daerah Istimewa Yogyakarta,Kulonprogo,Taman Sungai Mudal Kulonprogo,"-7.7628526,110.1164352",Taman,-7.7628526,110.1164352
Taman Suren,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Suren Daerah Khusus ibukota Jakarta,"-6.2343729,106.8141907",Taman,-6.2343729,106.8141907
Taman Suropati,DKI Jakarta,Daerah Khusus ibukota Jakarta,Jalan Taman Untung Suropati,"-6.1992848,106.8326434",Taman,-6.1992848,106.8326434
Taman Surya,Jawa Timur,Surabaya,Jl Taman Surya Ketabang Genteng Kota SBY Jawa Timur,"-7.2601859,112.7469685",Taman,-7.2601859,112.7469685
Taman Suryo,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Suryo Daerah Khusus ibukota Jakarta,"-6.2334893,106.8126213",Taman,-6.2334893,106.8126213
Taman Swadarma,DKI Jakarta,Daerah Khusus ibukota Jakarta,Jalan Swadarma,"-6.2362799,106.7599267",Taman,-6.2362799,106.7599267
Taman Swarga Tridaya,Jawa Barat,Jawa,Taman Swarga Tridaya  Jawa,"-6.2437663,107.068159",Taman,-6.2437663,107.068159
Taman Tabebuya,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Tabebuya Daerah Khusus ibukota Jakarta,"-6.3281432,106.8103565",Taman,-6.3281432,106.8103565
Taman Tangkuban Perahu,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Tangkuban Perahu Daerah Khusus ibukota Jakarta,"-6.2076316,106.8352991",Taman,-6.2076316,106.8352991
Taman Tanjung,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Tanjung Daerah Khusus ibukota Jakarta,"-6.3019069,106.8391168",Taman,-6.3019069,106.8391168
Taman Tegalsari,Jawa Tengah,Boyolali,Taman Tegalsari Boyolali,"-7.3656721,110.6393593",Taman,-7.3656721,110.6393593
Taman Teknik,Jawa Tengah,Kota Semarang,Taman Teknik Kota Semarang,"-7.0508766,110.4408029",Taman,-7.0508766,110.4408029
Taman teladan,Sumatera Utara,Kota Medan,jalan teladan,"3.5648964,98.6939126",Taman,3.5648964,98.6939126
Taman Teletubies,DKI Jakarta,Daerah Khusus ibukota Jakarta,Taman Teletubies Daerah Khusus ibukota Jakarta,"-6.2502312,106.7733717",Taman,-6.2502312,106.7733717
Taman Tempat Wisata Bedhung Lepen,Daerah Istimewa Yogyakarta,Kota Yogyakarta,Taman Tempat Wisata Bedhung Lepen Kota Yogyakarta,"-7.8316226,110.3945517",Taman,-7.8316226,110.3945517
